Data,Cultivo,Estadual,País,Id,Último,Abertura,Máxima,Mínima,USD,Precipitacao,Temperatura,lag_Estadual,predict_Estadual,model
197,Soja,130.8449,128.3004,0,1.02175,95062.0,1.0465,94288.0,5.461233333333333,33.0,26.7,117.0222,125.33332353592047,ARIMA
198,Soja,156.7972,147.4121,0,1.05688,1.02338,1.09388,1.013,5.399485714285714,33.0,26.7,130.8449,141.76058919348185,ARIMA
199,Soja,169.1946,157.3982,0,1.16875,1.06025,1.19962,1.04162,5.625790476190476,33.0,26.7,156.7972,154.39819127252275,ARIMA
200,Soja,147.9145,140.9301,0,1.31025,1.16962,1.3206,1.14262,5.417835,33.0,26.7,169.1946,144.31534160542773,ARIMA
201,Soja,147.6618,148.7721,0,1.36438,1.31025,1.43625,1.29825,5.1455863636363635,33.0,25.1,147.9145,145.34659179205903,ARIMA
202,Soja,150.3854,154.5318,0,1.40788,1.3765,1.44575,1.33812,5.3562449999999995,33.0,24.0,147.6618,149.59023829799338,ARIMA
203,Soja,156.5591,158.7933,0,1.43675,1.41525,1.45988,1.36425,5.416494444444444,33.0,24.8,150.3854,153.33002547834374,ARIMA
204,Soja,160.8866,163.2929,0,1.53562,1.44725,1.57475,1.3785,5.646147826086957,33.0,23.6,156.5591,158.08251963741333,ARIMA
205,Soja,162.8333,164.071,0,1.5285,1.54775,1.66712,1.48975,5.562135,33.0,27.3,160.8866,159.5359690923329,ARIMA
206,Soja,149.7397,152.1141,0,1.3935,1.54362,1.623,1.26825,5.291057142857143,33.0,27.3,162.8333,150.8603678156364,ARIMA
207,Soja,153.2396,151.7851,0,1.34838,1.4025,1.42288,1.30062,5.031904761904762,33.0,27.3,149.7397,147.69454288502382,ARIMA
208,Soja,164.3178,158.4395,0,1.2935,1.35012,1.37975,1.27762,5.156704545454546,33.0,27.3,153.2396,153.48149385088536,ARIMA
209,Soja,163.2808,159.3011,0,1.257,1.294,1.308,1.24912,5.251718181818182,33.0,27.3,164.3178,156.536956384191,ARIMA
210,Soja,159.1253,160.0081,0,1.23575,1.255,1.2625,1.1845,5.279690476190477,33.0,27.3,163.2808,156.85469057322004,ARIMA
211,Soja,150.7073,156.2219,0,1.21725,1.24838,1.28912,1.18162,5.53998,33.0,25.8,159.1253,153.22934237338248,ARIMA
212,Soja,147.7805,158.5404,0,1.32875,1.222,1.37575,1.21625,5.5568599999999995,33.0,24.4,150.7073,153.17106158521386,ARIMA
213,Soja,157.6591,168.3471,0,1.4905,1.34088,1.49675,1.34062,5.651391304347826,33.0,24.4,147.7805,159.93779412437954,ARIMA
214,Soja,172.8668,183.7549,0,1.64425,1.48962,1.75888,1.485,5.534104761904762,33.0,24.3,157.6591,173.5632288604459,ARIMA
215,Soja,179.2949,191.9989,0,1.61825,1.64525,1.73625,1.6135,5.196578947368421,33.0,24.8,172.8668,182.867529955453,ARIMA
216,Soja,163.8339,175.3033,0,1.68475,1.6,1.734,1.5605,4.968381818181818,33.0,24.8,179.2949,171.6289290167087,ARIMA
217,Soja,169.6312,179.881,0,1.687,1.68412,1.74938,1.578,4.758015789473684,33.0,24.8,163.8339,171.6643457274325,ARIMA
218,Soja,167.0821,177.164,0,1.5605,1.68688,1.78362,1.50412,4.95505,33.0,23.6,169.6312,170.9486396572724,ARIMA
219,Soja,162.7612,173.1207,0,1.4685,1.56388,1.57325,1.3145,5.049209523809524,33.0,22.6,167.0821,167.4080496874261,ARIMA
220,Soja,160.7707,170.1701,0,1.4225,1.47725,1.48438,1.356,5.368071428571429,0.0,24.4,162.7612,164.69564671163872,ARIMA
221,Soja,160.6848,169.2618,0,1.36475,1.51125,1.55825,1.36325,5.143286956521739,36.2,24.2,160.7707,163.17089439137445,ARIMA
222,Soja,160.1337,167.2148,0,1.4195,1.36238,1.424,1.35,5.236957142857143,66.4,26.2,160.6848,161.3836632437703,ARIMA
223,Soja,166.4214,170.1859,0,1.4695,1.417,1.4785,1.40675,5.2503,128.0,24.9,160.1337,162.94564699920338,ARIMA
224,Soja,161.2294,167.8738,0,1.524,1.472,1.5375,1.43175,5.274649999999999,144.2,24.7,166.4214,162.42278578354097,ARIMA
225,Soja,153.8375,164.8989,0,1.538,1.52438,1.54838,1.465,5.242431818181818,297.6,23.9,161.2294,157.68654870825642,ARIMA
226,Soja,146.9514,159.6227,0,1.4795,1.53738,1.55538,1.478,5.200681818181819,271.8,23.8,153.8375,152.3603228668958,ARIMA
227,Soja,140.0883,151.7918,0,1.5055,1.4915,1.55,1.405,5.171688888888889,211.2,24.3,146.9514,145.54437232064265,ARIMA
228,Soja,125.2306,135.929,0,1.41925,1.50988,1.5315,1.3965,5.211460869565218,50.4,24.1,140.0883,133.63784610005115,ARIMA
229,Soja,112.0696,122.0503,0,1.29975,1.41888,1.4465,1.27062,5.019733333333333,67.0,24.3,125.2306,119.81730994323088,ARIMA
230,Soja,107.7732,119.3202,0,1.442,1.2165,1.45325,1.216,4.9828363636363635,67.0,24.2,112.0696,114.93479249134067,ARIMA
231,Soja,110.8743,126.516,0,1.33175,1.34375,1.43488,1.31562,4.851566666666667,67.0,26.2,107.7732,119.35821533430872,ARIMA
232,Soja,117.4026,130.7555,0,1.36875,1.333,1.40938,1.2825,4.800833333333333,67.0,26.2,110.8743,123.18189397677878,ARIMA
233,Soja,119.2491,130.9774,0,1.275,1.362,1.374,1.2725,4.903543478260869,67.0,26.2,117.4026,124.78882217602133,ARIMA
234,Soja,119.6291,128.0043,0,1.3105,1.27188,1.33088,1.25075,4.93699,67.0,26.2,119.2491,122.96801496282372,ARIMA
235,Soja,121.2374,130.5401,0,1.34275,1.31188,1.39838,1.3045,5.064842857142857,67.0,26.2,119.6291,125.00349103298568,ARIMA
236,Soja,122.9548,130.4195,0,1.2935,1.342,1.344,1.292,4.89834,67.0,26.2,121.2374,125.18984371394365,ARIMA
237,Soja,107.7371,116.9254,0,1.23275,1.2905,1.29075,1.199,4.897245,67.0,26.2,122.9548,115.43583981485102,ARIMA
238,Soja,97.6436,105.3475,0,1.12825,1.22125,1.22175,1.115,4.9143954545454545,67.0,25.6,107.7371,103.49821281383547,ARIMA
239,Soja,103.2496,106.5652,0,1.20525,1.139,1.24,1.13725,4.964389473684211,67.0,25.4,97.6436,102.26939417108258,ARIMA
240,Soja,108.1828,113.1347,0,1.163,1.20925,1.21575,1.14575,4.980135,67.0,25.7,103.2496,108.40446519771162,ARIMA
241,Soja,114.0022,118.2335,0,1.2035,1.161,1.2565,1.15625,5.129095454545455,67.0,25.5,108.1828,113.34647967956904,ARIMA
242,Soja,118.9727,121.3981,0,1.1505,1.20425,1.2055,1.14625,5.133047619047619,67.0,23.4,114.0022,116.96856073649627,ARIMA
243,Soja,120.0369,121.7345,0,1.0285,1.14825,1.1915,1.0205,5.388975,67.0,23.4,118.9727,118.38997420345613,ARIMA
244,Soja,117.5516,119.2007,0,98200.0,1.03,1.045,93625.0,5.542047826086956,67.0,23.4,120.0369,115.77738238936914,ARIMA
245,Soja,123.7153,123.6574,0,1.06888,1.00012,1.06962,99500.0,5.5526136363636365,67.0,23.4,117.5516,119.59441468524062,ARIMA
